#Number	Time
332477	0.000007
332489	0.000007
332509	0.000007
332513	0.000007
332561	0.000006
332567	0.000007
332569	0.000007
332573	0.000007
332611	0.000007
332617	0.000007
332623	0.000007
332641	0.000007
332687	0.000006
332699	0.000007
332711	0.000007
332729	0.000007
332743	0.000006
332749	0.000007
332767	0.000007
332779	0.000007
332791	0.000007
332803	0.000007
332837	0.000007
332851	0.000007
332873	0.000007
332881	0.000007
332887	0.000006
332903	0.000006
332921	0.000007
332933	0.000007
332947	0.000007
332951	0.000006
332987	0.000007
332989	0.000007
332993	0.000007
333019	0.000007
333023	0.000006
333029	0.000007
333031	0.000007
333041	0.000007
333049	0.000006
333071	0.000007
333097	0.000007
333101	0.000007
333103	0.000007
333107	0.000007
333131	0.000007
333139	0.000007
333161	0.000007
333187	0.000007
333197	0.000007
333209	0.000007
333227	0.000007
333233	0.000007
333253	0.000007
333269	0.000007
333271	0.000007
333283	0.000007
333287	0.000007
333299	0.000007
333323	0.000007
333331	0.000007
333337	0.000007
333341	0.000007
333349	0.000007
333367	0.000007
333383	0.000007
333397	0.000007
333419	0.000007
333427	0.000007
333433	0.000006
333439	0.000007
333449	0.000007
333451	0.000007
333457	0.000006
333479	0.000007
333491	0.000007
333493	0.000007
333497	0.000007
333503	0.000007
333517	0.000006
333533	0.000007
333539	0.000007
333563	0.000007
333581	0.000007
333589	0.000007
333623	0.000006
333631	0.000007
333647	0.000007
333667	0.000007
333673	0.000006
333679	0.000007
333691	0.000007
333701	0.000007
333713	0.000007
333719	0.000007
333721	0.000007
333737	0.000006
333757	0.000007
333769	0.000007
333779	0.000007
333787	0.000006
333791	0.000006
333793	0.000007
333803	0.000007
333821	0.000007
333857	0.000007
333871	0.000007
333911	0.000007
333923	0.000007
333929	0.000007
333941	0.000007
333959	0.000006
333973	0.000006
333989	0.000007
333997	0.000007
334021	0.000007
334031	0.000007
334043	0.000006
334049	0.000007
334057	0.000007
334069	0.000007
334093	0.000007
334099	0.000007
334127	0.000007
334133	0.000007
334157	0.000007
334171	0.000007
334177	0.000007
334183	0.000007
334189	0.000007
334199	0.000007
334231	0.000007
334247	0.000007
334261	0.000007
334289	0.000007
334297	0.000007
334319	0.000007
334331	0.000007
334333	0.000007
334349	0.000007
334363	0.000007
334379	0.000007
334387	0.000007
334393	0.000007
334403	0.000007
334421	0.000007
334423	0.000007
334427	0.000007
334429	0.000007
334447	0.000006
334487	0.000007
334493	0.000007
334507	0.000007
334511	0.000007
334513	0.000007
334541	0.000007
334547	0.000007
334549	0.000006
334561	0.000007
334603	0.000007
334619	0.000007
334637	0.000007
334643	0.000007
334651	0.000007
334661	0.000007
334667	0.000007
334681	0.000007
334693	0.000007
334699	0.000007
334717	0.000007
334721	0.000007
334727	0.000007
334751	0.000007
334753	0.000007
334759	0.000007
334771	0.000007
334777	0.000007
334783	0.000007
334787	0.000007
334793	0.000007
334843	0.000007
334861	0.000007
334877	0.000007
334889	0.000007
334891	0.000007
334897	0.000007
334931	0.000011
334963	0.000007
334973	0.000007
334987	0.000006
334991	0.000006
334993	0.000007
335009	0.000007
335021	0.000007
335029	0.000007
335033	0.000007
335047	0.000007
335051	0.000007
335057	0.000007
335077	0.000007
335081	0.000007
335089	0.000007
335107	0.000006
335113	0.000007
335117	0.000007
335123	0.000007
335131	0.000006
335149	0.000006
335161	0.000007
335171	0.000007
335173	0.000007
335207	0.000007
335213	0.000007
335221	0.000007
335249	0.000007
335261	0.000007
335273	0.000006
335281	0.000006
335299	0.000007
335323	0.000007
335341	0.000006
335347	0.000007
335381	0.000007
335383	0.000007
335411	0.000007
335417	0.000007
335429	0.000007
335449	0.000007
335453	0.000007
335459	0.000007
335473	0.000007
335477	0.000007
335507	0.000007
335519	0.000007
335527	0.000007
335539	0.000006
335557	0.000007
335567	0.000007
335579	0.000007
335591	0.000007
335609	0.000007
335633	0.000007
335641	0.000007
335653	0.000007
335663	0.000007
335669	0.000007
335681	0.000006
335689	0.000007
335693	0.000007
335719	0.000007
335729	0.000007
335743	0.000007
335747	0.000007
335771	0.000007
335807	0.000007
335809	0.000007
335813	0.000007
335821	0.000007
335833	0.000007
335843	0.000007
335857	0.000007
335879	0.000007
335893	0.000007
335897	0.000007
335917	0.000007
335941	0.000007
335953	0.000007
335957	0.000007
335999	0.000007
336029	0.000007
336031	0.000007
336041	0.000007
336059	0.000007
336079	0.000007
336101	0.000007
336103	0.000007
336109	0.000007
336113	0.000006
336121	0.000007
336143	0.000007
336151	0.000006
336157	0.000007
336163	0.000006
336181	0.000007
336199	0.000007
336211	0.000006
336221	0.000007
336223	0.000006
336227	0.000006
336239	0.000007
336247	0.000006
336251	0.000007
336253	0.000007
336263	0.000007
336307	0.000007
336317	0.000007
336353	0.000007
336361	0.000007
336373	0.000006
336397	0.000007
336403	0.000007
336419	0.000007
336437	0.000007
336463	0.000007
336491	0.000007
336499	0.000007
336503	0.000007
336521	0.000007
336527	0.000007
336529	0.000007
336533	0.000007
336551	0.000007
336563	0.000007
336571	0.000007
336577	0.000007
336587	0.000007
336593	0.000007
336599	0.000007
336613	0.000007
336631	0.000006
336643	0.000007
336649	0.000007
336653	0.000007
336667	0.000006
336671	0.000007
336683	0.000007
336689	0.000007
336703	0.000007
336727	0.000007
336757	0.000007
336761	0.000006
336767	0.000007
336769	0.000007
336773	0.000007
336793	0.000007
336799	0.000007
336803	0.000007
336823	0.000007
336827	0.000007
336829	0.000007
336857	0.000007
336863	0.000007
336871	0.000007
336887	0.000007
336899	0.000007
336901	0.000007
336911	0.000007
336929	0.000007
336961	0.000006
336977	0.000007
336983	0.000007
336989	0.000007
336997	0.000006
337013	0.000006
337021	0.000006
337031	0.000007
337039	0.000007
337049	0.000006
337069	0.000007
337081	0.000007
337091	0.000007
337097	0.000007
337121	0.000007
337153	0.000007
337189	0.000007
337201	0.000007
337213	0.000007
337217	0.000007
337219	0.000007
337223	0.000007
337261	0.000007
337277	0.000007
337279	0.000006
337283	0.000006
337291	0.000007
337301	0.000007
337313	0.000007
337327	0.000006
337339	0.000007
337343	0.000007
337349	0.000007
337361	0.000007
337367	0.000007
337369	0.000007
337397	0.000007
337411	0.000007
337427	0.000006
337453	0.000007
337457	0.000007
337487	0.000007
337489	0.000007
337511	0.000007
337517	0.000007
337529	0.000007
337537	0.000007
337541	0.000007
337543	0.000007
337583	0.000007
337607	0.000007
337609	0.000007
337627	0.000007
337633	0.000007
337639	0.000007
337651	0.000007
337661	0.000007
337669	0.000007
337681	0.000007
337691	0.000007
337697	0.000007
337721	0.000006
337741	0.000007
337751	0.000007
337759	0.000006
337781	0.000007
337793	0.000006
337817	0.000007
337837	0.000007
337853	0.000007
337859	0.000006
337861	0.000007
337867	0.000007
337871	0.000007
337873	0.000006
337891	0.000006
337901	0.000007
337903	0.000007
337907	0.000007
337919	0.000007
337949	0.000007
337957	0.000007
337969	0.000007
337973	0.000007
337999	0.000006
338017	0.000007
338027	0.000007
338033	0.000007
338119	0.000007
338137	0.000007
338141	0.000007
338153	0.000007
338159	0.000007
338161	0.000007
338167	0.000007
338171	0.000007
338183	0.000007
338197	0.000007
338203	0.000007
338207	0.000007
338213	0.000007
338231	0.000007
338237	0.000007
338251	0.000007
338263	0.000007
338267	0.000007
338269	0.000007
338279	0.000007
338287	0.000007
338293	0.000007
338297	0.000007
338309	0.000007
338321	0.000006
338323	0.000007
338339	0.000007
338341	0.000007
338347	0.000007
338369	0.000007
338383	0.000007
338389	0.000007
338407	0.000006
338411	0.000006
338413	0.000007
338423	0.000007
338431	0.000006
338449	0.000007
338461	0.000007
338473	0.000007
338477	0.000006
338497	0.000007
338531	0.000007
338543	0.000007
338563	0.000006
338567	0.000006
338573	0.000007
338579	0.000006
338581	0.000007
338609	0.000006
338659	0.000007
338669	0.000007
338683	0.000007
338687	0.000007
338707	0.000007
338717	0.000007
338731	0.000007
338747	0.000007
338753	0.000007
338761	0.000007
338773	0.000007
338777	0.000007
338791	0.000007
338803	0.000007
338839	0.000007
338851	0.000007
338857	0.000006
338867	0.000007
338893	0.000007
338909	0.000007
338927	0.000006
338959	0.000007
338993	0.000007
338999	0.000007
339023	0.000007
339049	0.000007
339067	0.000007
339071	0.000007
339091	0.000007
339103	0.000007
339107	0.000007
339121	0.000007
339127	0.000007
339137	0.000007
339139	0.000007
339151	0.000007
339161	0.000007
339173	0.000007
339187	0.000007
339211	0.000007
339223	0.000006
339239	0.000007
339247	0.000007
339257	0.000007
339263	0.000007
339289	0.000007
339307	0.000007
339323	0.000007
339331	0.000007
339341	0.000007
339373	0.000007
339389	0.000007
339413	0.000006
339433	0.000007
339467	0.000007
339491	0.000007
339517	0.000006
339527	0.000007
339539	0.000007
339557	0.000007
339583	0.000007
339589	0.000007
339601	0.000007
339613	0.000007
339617	0.000007
339631	0.000007
339637	0.000006
339649	0.000007
339653	0.000007
339659	0.000007
339671	0.000007
339673	0.000007
339679	0.000006
339707	0.000007
339727	0.000007
339749	0.000007
339751	0.000007
339761	0.000007
339769	0.000007
339799	0.000007
339811	0.000007
339817	0.000007
339821	0.000007
339827	0.000007
339839	0.000007
339841	0.000006
339863	0.000007
339887	0.000007
339907	0.000007
339943	0.000007
339959	0.000007
339991	0.000007
340007	0.000007
340027	0.000007
340031	0.000007
340037	0.000006
340049	0.000007
340057	0.000007
340061	0.000006
340063	0.000007
340073	0.000006
340079	0.000007
340103	0.000007
340111	0.000007
340117	0.000007
340121	0.000007
340127	0.000007
340129	0.000007
340169	0.000007
340183	0.000006
340201	0.000007
340211	0.000007
340237	0.000007
340261	0.000007
340267	0.000007
340283	0.000007
340297	0.000007
340321	0.000007
340337	0.000007
340339	0.000007
340369	0.000007
340381	0.000007
340387	0.000007
340393	0.000007
340397	0.000007
340409	0.000007
340429	0.000007
340447	0.000007
340451	0.000007
340453	0.000007
340477	0.000007
340481	0.000007
340519	0.000007
340541	0.000007
340559	0.000007
340573	0.000007
340577	0.000007
340579	0.000007
340583	0.000007
340591	0.000007
340601	0.000007
340619	0.000007
340633	0.000007
340643	0.000006
340649	0.000007
340657	0.000007
340661	0.000007
340687	0.000007
340693	0.000007
340709	0.000007
340723	0.000007
340757	0.000007
340777	0.000007
340787	0.000007
340789	0.000007
340793	0.000007
340801	0.000007
340811	0.000007
340819	0.000006
340849	0.000007
340859	0.000007
340877	0.000006
340889	0.000006
340897	0.000007
340903	0.000006
340909	0.000007
340913	0.000007
340919	0.000007
340927	0.000006
340931	0.000007
340933	0.000007
340937	0.000006
340939	0.000007
340957	0.000007
340979	0.000007
340999	0.000006
341017	0.000007
341027	0.000007
341041	0.000007
341057	0.000007
341059	0.000007
341063	0.000007
341083	0.000007
341087	0.000007
341123	0.000007
341141	0.000007
341171	0.000007
341179	0.000007
341191	0.000007
341203	0.000007
341219	0.000007
341227	0.000007
341233	0.000007
341269	0.000007
341273	0.000007
341281	0.000007
341287	0.000007
341293	0.000007
341303	0.000007
341311	0.000007
341321	0.000007
341323	0.000007
341333	0.000007
341339	0.000007
341347	0.000007
341357	0.000007
341423	0.000007
341443	0.000007
341447	0.000007
341459	0.000007
341461	0.000007
341477	0.000007
341491	0.000007
341501	0.000007
341507	0.000007
341521	0.000007
341543	0.000007
341557	0.000007
341569	0.000007
341587	0.000006
341597	0.000007
341603	0.000007
341617	0.000007
341623	0.000007
341629	0.000007
341641	0.000007
341647	0.000007
341659	0.000007
341681	0.000006
341687	0.000007
341701	0.000007
341729	0.000007
341743	0.000007
341749	0.000007
341771	0.000007
341773	0.000007
341777	0.000007
341813	0.000007
341821	0.000007
341827	0.000007
341839	0.000007
341851	0.000007
341863	0.000007
341879	0.000007
341911	0.000007
341927	0.000007
341947	0.000006
341951	0.000007
341953	0.000007
341959	0.000007
341963	0.000007
341983	0.000007
341993	0.000007
342037	0.000007
342047	0.000007
342049	0.000006
342059	0.000007
342061	0.000007
342071	0.000006
342073	0.000007
342077	0.000007
342101	0.000007
342107	0.000007
342131	0.000007
342143	0.000007
342179	0.000007
342187	0.000007
342191	0.000007
342197	0.000007
342203	0.000007
342211	0.000007
342233	0.000007
342239	0.000007
342241	0.000007
342257	0.000007
342281	0.000007
342283	0.000007
342299	0.000007
342319	0.000007
342337	0.000007
342341	0.000006
342343	0.000007
342347	0.000007
342359	0.000007
342371	0.000007
342373	0.000007
342379	0.000007
342389	0.000006
342413	0.000007
342421	0.000007
342449	0.000007
342451	0.000007
342467	0.000007
342469	0.000007
342481	0.000007
342497	0.000007
342521	0.000007
342527	0.000007
342547	0.000007
342553	0.000007
342569	0.000007
342593	0.000006
342599	0.000007
342607	0.000007
342647	0.000007
342653	0.000007
342659	0.000007
342673	0.000007
342679	0.000007
342691	0.000007
342697	0.000007
342733	0.000007
342757	0.000007
342761	0.000007
342791	0.000007
342799	0.000006
342803	0.000007
342821	0.000007
342833	0.000006
342841	0.000007
342847	0.000007
342863	0.000007
342869	0.000007
342871	0.000007
342889	0.000007
342899	0.000006
342929	0.000007
342949	0.000007
342971	0.000007
342989	0.000007
343019	0.000007
343037	0.000007
343051	0.000007
343061	0.000007
343073	0.000007
343081	0.000006
343087	0.000007
343127	0.000007
343141	0.000006
343153	0.000007
343163	0.000007
343169	0.000007
343177	0.000007
343193	0.000007
343199	0.000007
343219	0.000007
343237	0.000007
343243	0.000007
343253	0.000007
343261	0.000007
343267	0.000007
343289	0.000007
343303	0.000007
343307	0.000007
343309	0.000006
343313	0.000007
343327	0.000007
343333	0.000007
343337	0.000006
343373	0.000007
343379	0.000007
343381	0.000007
343391	0.000007
343393	0.000007
343411	0.000007
343423	0.000007
343433	0.000007
343481	0.000019
343489	0.000007
343517	0.000007
343529	0.000007
343531	0.000007
343543	0.000007
343547	0.000007
343559	0.000006
343561	0.000007
343579	0.000007
343583	0.000007
343589	0.000007
343591	0.000007
343601	0.000007
343627	0.000007
343631	0.000007
343639	0.000007
343649	0.000007
343661	0.000007
343667	0.000007
343687	0.000007
343709	0.000007
343727	0.000007
343769	0.000007
343771	0.000007
343787	0.000007
343799	0.000007
343801	0.000007
343813	0.000007
343817	0.000007
343823	0.000007
343829	0.000007
343831	0.000007
343891	0.000007
343897	0.000007
343901	0.000007
343913	0.000006
343933	0.000007
343939	0.000006
343943	0.000007
343951	0.000007
343963	0.000007
343997	0.000007
344017	0.000007
344021	0.000006
344039	0.000007
344053	0.000007
344083	0.000007
344111	0.000007
344117	0.000007
344153	0.000007
344161	0.000006
344167	0.000007
344171	0.000007
344173	0.000007
344177	0.000007
344189	0.000007
344207	0.000007
344209	0.000007
344213	0.000007
344221	0.000006
344231	0.000007
344237	0.000007
344243	0.000007
344249	0.000007
344251	0.000007
344257	0.000007
344263	0.000007
344269	0.000007
344273	0.000007
344291	0.000007
344293	0.000007
344321	0.000007
344327	0.000007
344347	0.000007
344353	0.000007
344363	0.000007
344371	0.000007
344417	0.000007
344423	0.000007
344429	0.000006
344453	0.000007
344479	0.000007
344483	0.000007
344497	0.000007
344543	0.000007
344567	0.000007
344587	0.000006
344599	0.000007
344611	0.000007
344621	0.000007
344629	0.000007
344639	0.000007
344653	0.000007
344671	0.000007
344681	0.000007
344683	0.000007
344693	0.000006
344719	0.000007
344749	0.000007
344753	0.000007
344759	0.000007
344791	0.000007
344797	0.000007
344801	0.000007
344807	0.000007
344819	0.000006
344821	0.000007
344843	0.000007
344857	0.000007
344863	0.000007
344873	0.000007
344887	0.000007
344893	0.000007
344909	0.000007
344917	0.000007
344921	0.000007
344941	0.000007
344957	0.000007
344959	0.000007
344963	0.000007
344969	0.000007
344987	0.000007
345001	0.000007
345011	0.000007
345017	0.000007
345019	0.000007
345041	0.000007
345047	0.000007
345067	0.000007
345089	0.000007
345109	0.000007
345133	0.000007
345139	0.000006
345143	0.000007
345181	0.000007
345193	0.000007
345221	0.000007
345227	0.000007
345229	0.000007
345259	0.000007
345263	0.000007
345271	0.000007
345307	0.000007
345311	0.000007
345329	0.000007
345379	0.000007
345413	0.000007
345431	0.000007
345451	0.000007
345461	0.000007
345463	0.000007
345473	0.000007
345479	0.000007
345487	0.000007
345511	0.000007
345517	0.000007
345533	0.000007
345547	0.000007
345551	0.000007
345571	0.000007
345577	0.000006
345581	0.000007
345599	0.000007
345601	0.000007
345607	0.000007
345637	0.000007
345643	0.000007
345647	0.000006
345659	0.000007
345673	0.000007
345679	0.000007
345689	0.000006
345701	0.000007
345707	0.000007
345727	0.000007
345731	0.000007
345733	0.000006
345739	0.000007
345749	0.000007
345757	0.000006
345769	0.000007
345773	0.000007
345791	0.000007
345803	0.000007
345811	0.000007
345817	0.000007
345823	0.000007
345853	0.000007
345869	0.000007
345881	0.000007
345887	0.000007
345889	0.000007
345907	0.000007
345923	0.000007
345937	0.000007
345953	0.000007
345979	0.000007
345997	0.000007
346013	0.000007
346039	0.000007
346043	0.000007
346051	0.000007
346079	0.000007
346091	0.000007
346097	0.000007
346111	0.000007
346117	0.000007
346133	0.000007
346139	0.000007
346141	0.000007
346147	0.000007
346169	0.000007
346187	0.000007
346201	0.000007
346207	0.000007
346217	0.000007
346223	0.000007
346259	0.000007
346261	0.000007
346277	0.000007
346303	0.000006
346309	0.000007
346321	0.000006
346331	0.000007
346337	0.000007
346349	0.000007
346361	0.000007
346369	0.000007
346373	0.000007
346391	0.000007
346393	0.000007
346397	0.000007
346399	0.000007
346417	0.000007
346421	0.000007
346429	0.000007
346433	0.000007
346439	0.000007
346441	0.000007
346447	0.000007
346453	0.000007
346469	0.000007
346501	0.000007
346529	0.000007
346543	0.000007
346547	0.000007
346553	0.000007
346559	0.000007
346561	0.000007
346589	0.000007
346601	0.000007
346607	0.000007
346627	0.000007
346639	0.000007
346649	0.000007
346651	0.000006
346657	0.000007
346667	0.000007
346669	0.000007
346699	0.000007
346711	0.000007
346721	0.000007
346739	0.000007
346751	0.000007
346763	0.000007
346793	0.000007
346831	0.000007
346849	0.000007
346867	0.000007
346873	0.000007
346877	0.000007
346891	0.000007
346903	0.000007
346933	0.000007
346939	0.000007
346943	0.000007
346961	0.000007
346963	0.000007
347003	0.000007
347033	0.000006
347041	0.000007
347051	0.000007
347057	0.000007
347059	0.000007
347063	0.000007
347069	0.000007
347071	0.000007
347099	0.000007
347129	0.000007
347131	0.000007
347141	0.000007
347143	0.000007
347161	0.000007
347167	0.000007
347173	0.000007
347177	0.000007
347183	0.000007
347197	0.000007
347201	0.000007
347209	0.000007
347227	0.000007
347233	0.000007
347239	0.000007
347251	0.000007
347257	0.000007
347287	0.000007
347297	0.000007
347299	0.000006
347317	0.000007
347329	0.000007
347341	0.000007
347359	0.000007
347401	0.000007
347411	0.000007
347437	0.000007
347443	0.000006
347489	0.000007
347509	0.000007
347513	0.000007
347519	0.000007
347533	0.000006
347539	0.000007
347561	0.000007
347563	0.000006
347579	0.000007
347587	0.000007
347591	0.000007
347609	0.000007
347621	0.000007
347629	0.000007
347651	0.000007
347671	0.000012
347707	0.000007
347717	0.000007
347729	0.000007
347731	0.000007
347747	0.000007
347759	0.000007
347771	0.000007
347773	0.000007
347779	0.000007
347801	0.000007
347813	0.000007
347821	0.000007
347849	0.000007
347873	0.000007
347887	0.000007
347891	0.000007
347899	0.000007
347929	0.000007
347933	0.000007
347951	0.000007
347957	0.000007
347959	0.000007
347969	0.000006
347981	0.000007
347983	0.000007
347987	0.000007
347989	0.000007
347993	0.000007
348001	0.000007
348011	0.000007
348017	0.000007
348031	0.000006
348043	0.000007
348053	0.000007
348077	0.000007
348083	0.000007
348097	0.000007
348149	0.000007
348163	0.000007
348181	0.000007
348191	0.000007
348209	0.000007
348217	0.000006
348221	0.000007
348239	0.000007
348241	0.000007
348247	0.000007
348253	0.000007
348259	0.000007
348269	0.000007
348287	0.000007
348307	0.000007
348323	0.000007
348353	0.000007
348367	0.000007
348389	0.000007
348401	0.000007
348407	0.000007
348419	0.000007
348421	0.000007
348431	0.000007
348433	0.000007
348437	0.000007
348443	0.000007
348451	0.000007
348457	0.000007
348461	0.000007
348463	0.000007
348487	0.000007
348527	0.000007
348547	0.000006
348553	0.000007
348559	0.000007
348563	0.000007
348571	0.000007
348583	0.000007
348587	0.000007
348617	0.000007
348629	0.000007
348637	0.000007
348643	0.000007
348661	0.000007
348671	0.000007
348709	0.000007
348731	0.000007
348739	0.000007
348757	0.000007
348763	0.000007
348769	0.000007
348779	0.000007
348811	0.000007
348827	0.000007
348833	0.000007
348839	0.000007
348851	0.000007
348883	0.000007
348889	0.000007
348911	0.000007
348917	0.000007
348919	0.000007
348923	0.000007
348937	0.000007
348949	0.000007
348989	0.000007
348991	0.000007
349007	0.000007
349039	0.000007
349043	0.000007
349051	0.000007
349079	0.000007
349081	0.000007
349093	0.000007
349099	0.000007
349109	0.000007
349121	0.000007
349133	0.000007
349171	0.000007
349177	0.000007
349183	0.000007
349187	0.000007
349199	0.000007
349207	0.000007
349211	0.000007
349241	0.000007
349291	0.000007
349303	0.000007
349313	0.000007
349331	0.000007
349337	0.000007
349343	0.000007
349357	0.000007
349369	0.000007
349373	0.000007
349379	0.000007
349381	0.000007
349387	0.000007
349397	0.000007
349399	0.000007
349403	0.000007
349409	0.000007
349411	0.000007
349423	0.000007
349471	0.000007
349477	0.000007
349483	0.000007
349493	0.000007
349499	0.000007
349507	0.000007
349519	0.000007
349529	0.000007
349553	0.000007
349567	0.000007
349579	0.000007
349589	0.000007
349603	0.000007
349637	0.000007
349663	0.000007
349667	0.000007
349697	0.000007
349709	0.000007
349717	0.000007
349729	0.000007
349753	0.000007
349759	0.000007
349787	0.000007
349793	0.000007
349801	0.000007
349813	0.000007
349819	0.000007
349829	0.000007
349831	0.000007
349837	0.000007
349841	0.000007
349849	0.000007
349871	0.000007
349903	0.000007
349907	0.000007
349913	0.000007
349919	0.000007
349927	0.000006
349931	0.000007
349933	0.000007
349939	0.000007
349949	0.000007
349963	0.000007
349967	0.000007
349981	0.000007
350003	0.000007
350029	0.000007
350033	0.000007
350039	0.000007
350087	0.000007
350089	0.000007
350093	0.000007
350107	0.000007
350111	0.000007
350137	0.000007
350159	0.000007
350179	0.000007
350191	0.000007
350213	0.000007
350219	0.000007
350237	0.000007
350249	0.000007
350257	0.000007
350281	0.000006
350293	0.000007
350347	0.000007
350351	0.000007
350377	0.000007
350381	0.000007
350411	0.000007
350423	0.000007
350429	0.000007
350431	0.000007
350437	0.000007
350443	0.000007
350447	0.000007
350453	0.000007
350459	0.000007
350503	0.000007
350521	0.000007
350549	0.000007
350561	0.000007
350563	0.000007
350587	0.000007
350593	0.000007
350617	0.000007
350621	0.000007
350629	0.000007
350657	0.000007
350663	0.000007
350677	0.000007
350699	0.000007
350711	0.000007
350719	0.000007
350729	0.000007
350731	0.000007
350737	0.000007
350741	0.000007
350747	0.000007
350767	0.000007
350771	0.000007
350783	0.000007
350789	0.000007
350803	0.000007
350809	0.000007
350843	0.000007
350851	0.000007
350869	0.000007
350881	0.000007
350887	0.000007
350891	0.000007
350899	0.000007
350941	0.000007
350947	0.000007
350963	0.000007
350971	0.000007
350981	0.000007
350983	0.000007
350989	0.000007
351011	0.000007
351023	0.000007
351031	0.000007
351037	0.000007
351041	0.000007
351047	0.000007
351053	0.000007
351059	0.000007
351061	0.000007
351077	0.000007
351079	0.000007
351097	0.000007
351121	0.000007
351133	0.000007
351151	0.000007
351157	0.000007
351179	0.000007
351217	0.000007
351223	0.000007
351229	0.000007
351257	0.000007
351259	0.000007
351269	0.000007
351287	0.000007
351289	0.000007
351293	0.000007
351301	0.000007
351311	0.000007
351341	0.000007
351343	0.000007
351347	0.000007
351359	0.000007
351361	0.000007
351383	0.000007
351391	0.000007
351397	0.000007
351401	0.000007
351413	0.000007
351427	0.000007
351437	0.000007
351457	0.000007
351469	0.000007
351479	0.000007
351497	0.000007
351503	0.000007
351517	0.000007
351529	0.000007
351551	0.000007
351563	0.000007
351587	0.000007
351599	0.000007
351643	0.000007
351653	0.000007
351661	0.000007
351667	0.000007
351691	0.000007
351707	0.000007
351727	0.000007
351731	0.000007
351733	0.000007
351749	0.000007
351751	0.000007
351763	0.000007
351773	0.000007
351779	0.000007
351797	0.000007
351803	0.000007
351811	0.000007
351829	0.000007
351847	0.000007
351851	0.000007
351859	0.000011
351863	0.000007
351887	0.000007
351913	0.000007
351919	0.000007
351929	0.000007
351931	0.000007
351959	0.000007
351971	0.000007
351991	0.000007
352007	0.000007
352021	0.000007
352043	0.000007
352049	0.000007
352057	0.000007
352069	0.000007
352073	0.000007
352081	0.000007
352097	0.000007
352109	0.000007
352111	0.000007
352123	0.000007
352133	0.000007
352181	0.000007
352193	0.000007
352201	0.000007
352217	0.000007
352229	0.000007
352237	0.000007
352249	0.000007
352267	0.000007
352271	0.000007
352273	0.000007
352301	0.000007
352309	0.000007
352327	0.000007
352333	0.000007
352349	0.000007
352357	0.000007
352361	0.000007
352367	0.000007
352369	0.000007
352381	0.000007
352399	0.000007
352403	0.000007
352409	0.000007
352411	0.000007
352421	0.000007
352423	0.000007
352441	0.000007
352459	0.000006
352463	0.000007
352481	0.000007
352483	0.000007
352489	0.000007
352493	0.000007
352511	0.000007
352523	0.000007
352543	0.000007
352549	0.000007
352579	0.000007
352589	0.000007
352601	0.000007
352607	0.000007
352619	0.000007
352633	0.000007
352637	0.000007
352661	0.000007
352691	0.000007
352711	0.000007
352739	0.000007
352741	0.000007
352753	0.000007
352757	0.000007
352771	0.000007
352813	0.000007
352817	0.000007
352819	0.000007
352831	0.000007
352837	0.000007
352841	0.000007
352853	0.000007
352867	0.000007
352883	0.000007
352907	0.000007
352909	0.000007
352931	0.000007
352939	0.000007
352949	0.000007
352951	0.000007
352973	0.000007
352991	0.000007
353011	0.000007
353021	0.000007
353047	0.000007
353053	0.000007
353057	0.000007
353069	0.000007
353081	0.000007
353099	0.000007
353117	0.000007
353123	0.000007
353137	0.000007
353147	0.000007
353149	0.000007
353161	0.000007
353173	0.000007
353179	0.000007
353201	0.000007
353203	0.000007
353237	0.000007
353263	0.000007
353293	0.000007
353317	0.000007
353321	0.000007
353329	0.000007
353333	0.000007
353341	0.000007
353359	0.000007
353389	0.000007
353401	0.000007
353411	0.000007
353429	0.000007
353443	0.000007
353453	0.000007
353459	0.000007
353471	0.000007
353473	0.000007
353489	0.000007
353501	0.000007
353527	0.000007
353531	0.000007
353557	0.000007
353567	0.000007
353603	0.000007
353611	0.000007
353621	0.000007
353627	0.000007
353629	0.000007
353641	0.000007
353653	0.000007
353657	0.000007
353677	0.000007
353681	0.000007
353687	0.000007
353699	0.000007
353711	0.000007
353737	0.000007
353747	0.000007
353767	0.000007
353777	0.000007
353783	0.000007
353797	0.000007
353807	0.000007
353813	0.000007
353819	0.000007
353833	0.000007
353867	0.000007
353869	0.000007
353879	0.000007
353891	0.000007
353897	0.000007
353911	0.000007
353917	0.000007
353921	0.000007
353929	0.000007
353939	0.000007
353963	0.000007
354001	0.000007
354007	0.000007
354017	0.000007
354023	0.000007
354031	0.000007
354037	0.000007
354041	0.000007
354043	0.000007
354047	0.000007
354073	0.000007
354091	0.000007
354097	0.000007
354121	0.000007
354139	0.000007
354143	0.000007
354149	0.000007
354163	0.000007
354169	0.000007
354181	0.000007
354209	0.000007
354247	0.000007
354251	0.000007
354253	0.000007
354257	0.000007
354259	0.000007
354271	0.000007
354301	0.000007
354307	0.000007
354313	0.000007
354317	0.000007
354323	0.000007
354329	0.000007
354337	0.000007
354353	0.000007
354371	0.000007
354373	0.000007
354377	0.000007
354383	0.000007
354391	0.000007
354401	0.000007
354421	0.000007
354439	0.000007
354443	0.000007
354451	0.000007
354461	0.000007
354463	0.000007
354469	0.000007
354479	0.000007
354533	0.000007
354539	0.000007
354551	0.000007
354553	0.000007
354581	0.000007
354587	0.000007
354619	0.000007
354643	0.000007
354647	0.000007
354661	0.000007
354667	0.000007
354677	0.000007
354689	0.000007
354701	0.000008
